Patrones: PayasoLanderANN
Salidas: GiroD, Nula, GiroI, ImpGiroD, Impulso, ImpGiroI
Entradas: Px, Py, Vx, Vy, Ang, Vv
-16.595296,-29.453475,22.906515,-32.230488,4.643645,0,4
-16.274111,-29.781480,22.677450,-30.651597,2.442718,0,1
-13.818392,-31.816699,20.925497,-18.579068,-9.759334,0,0
-12.379523,-32.582664,19.899939,-11.506201,-27.921933,0,1
-6.401069,-31.455292,15.634947,17.884957,-59.880677,0,2
-5.732465,-30.836704,16.499852,18.945603,-53.223134,0,5
-5.483155,-30.645772,17.604267,17.843868,-50.568808,0,4
-4.046512,-29.849920,21.212524,14.380964,-40.783492,0,1
-3.163203,-29.317339,20.582491,17.685608,-36.034913,0,2
-1.886224,-28.318658,19.771459,22.567462,-20.373219,0,1
0.631292,-25.519822,17.872694,29.309335,0.308603,0,5
1.124871,-24.918140,17.435603,28.758602,6.708354,0,2
32.522037,-22.146400,-68.468707,15.592324,94.208306,0,1
20.740047,-18.963292,-62.259070,27.807545,100,0,4
17.964054,-18.088472,-66.872829,26.981633,100,0,3
-12.539988,-13.584851,-59.549820,0.656164,-85.658007,0,4
-17.918076,-13.545898,-38.242651,0.436850,-100,0,5
-22.265703,-13.821999,-6.484520,-6.419233,-37.221671,0,4
-22.945446,-16.266405,-2.855645,-22.720623,6.213599,0,3
-23.194530,-17.951877,-2.621292,-28.724898,-7.919597,0,4
-22.653268,-24.583981,7.803147,-42.570251,-33.085594,0,3
-22.101114,-26.445628,10.395289,-42.744543,-45.982975,0,0
-21.385942,-28.468040,9.885816,-34.484511,-72.555417,0,1
-21.084156,-29.170384,11.584564,-32.955136,-81.617920,0,4
-19.565183,-31.246299,20.898080,-30.631000,-99.800794,0,1
-17.303484,-33.278876,19.283593,-18.565274,-100,0,2
-15.721391,-34.152059,18.155120,-10.126351,-84.689768,0,1
-14.472558,-34.478920,17.265338,-3.465366,-71.301247,0,2
-13.518857,-34.490467,16.585015,1.621913,-54.823877,0,1
-11.284258,-33.634302,15.790108,11.080663,-30.385210,0,4
-9.789523,-33.179179,18.238782,6.085148,-24.200724,0,1
-9.523689,-33.127145,18.671873,4.837273,-23.501430,0,4
-8.278029,-33.001195,19.644803,3.058930,-21.119033,0,1
-5.782222,-32.058660,17.766408,14.195868,-17.693180,0,2
-4.563155,-31.124257,16.895677,19.649428,-2.452938,0,1
-3.632863,-30.197742,16.008753,21.322522,8.413545,0,4
-2.985719,-29.577895,14.942471,19.513469,14.041392,0,1
-2.166914,-28.656369,13.846155,21.214589,19.239431,0,4
-1.471289,-27.871887,11.683295,18.124630,22.645042,0,1
43.177532,-16.585517,63.933066,62.211354,80.325726,0,4
48.554631,-28.839856,36.231771,-36.842058,43.066911,0,4
50.400034,-30.483709,30.355654,-39.288337,45.763944,0,5
52.524053,-33.091501,21.972318,-39.856434,67.780628,0,2
56.266626,-37.097799,17.085963,-20.859220,100,0,5
55.281381,-40.738956,-19.561589,-16.150643,100,0,2
49.156061,-40.512640,-17.391632,14.090453,100,0,5
48.575968,-40.214408,-21.393766,13.810053,100,0,4
47.090588,-39.638507,-29.118855,13.265882,100,0,3
35.014615,-37.668349,-53.583959,2.579082,26.477459,0,4
33.507264,-37.626004,-53.050162,2.602679,15.437312,0,1
30.573942,-37.411001,-50.938745,4.932964,-0.795919,0,4
29.157882,-37.347123,-49.672947,2.341152,-5.739605,0,5
23.814392,-37.600363,-45.561232,-4.987116,10.473645,0,1
13.250055,-36.301357,-38.021475,16.608970,36.777808,0,0
11.663491,-35.697247,-36.892199,19.855224,31.521746,0,1
10.627245,-35.265875,-36.892378,19.549377,28.323441,0,4
9.569018,-34.890932,-37.496486,16.842568,24.797544,0,3
8.502532,-34.546263,-37.316535,16.595711,18.387530,0,0
7.465623,-34.157970,-36.573936,18.755763,10.665955,0,1
-66.503268,-65.308642,15.232181,17.310004,-40.493780,0,1
-64.437248,-62.856890,15.381421,25.723093,-65.717919,0,4
-60.654032,-60.417961,31.695645,16.943020,-74.034863,0,5
-51.159804,-58.937925,39.775265,-1.374063,16.428872,0,4
-49.556038,-59.055803,36.451771,-4.756957,32.280855,0,3
-46.432787,-59.689431,28.694001,-9.450079,30.078738,0,0
-46.028002,-59.776544,28.407061,-8.091341,27.472285,0,1
-65.721154,-63.558864,27.469563,76.231491,-53.218128,0,1
-59.480128,-48.523126,24.509925,81.101793,-35.110255,0,4
-45.744731,-31.441666,39.733681,31.485455,-31.855168,0,4
-34.646775,-27.857738,46.714992,7.753627,-30.788773,0,5
-29.319573,-27.670049,46.316470,-2.176528,-0.355128,0,4
-17.202855,-32.234795,18.139794,-27.509007,38.999323,0,3
-15.860986,-34.307580,13.124768,-29.431921,16.861387,0,0
-14.873180,-35.741887,12.356708,-20.945491,-16.140039,0,1
-14.024813,-36.629714,11.751107,-13.765257,-38.531693,0,0
-13.061070,-37.205202,11.063434,-5.608984,-72.526009,0,1
-12.270518,-37.312800,12.615032,-0.604326,-92.717157,0,5
-11.311990,-37.337249,18.249168,0.281195,-91.935602,0,2
-9.080548,-36.745520,17.956802,8.949687,-50.966385,0,5
-7.963125,-36.457847,20.062025,6.745080,-24.078918,0,1
-67.228601,-54.335542,-5.446007,79.198812,79.685043,0,4
-67.459366,-52.685835,-9.092342,76.842126,81.843703,0,3
-75.528402,-35.428486,-6.266735,36.897479,-100,0,4
-74.052246,-30.826502,20.254912,32.378314,-100,0,5
-66.960870,-26.396809,41.320103,20.854791,-35.810736,0,4
-65.176990,-25.813215,42.075068,16.768195,-21.581888,0,3
-61.584306,-25.041090,42.588258,8.748351,-22.002829,0,4
-55.994854,-24.785078,45.012358,-2.003607,-29.335987,0,5
-50.848887,-25.396263,44.837212,-11.185425,-1.870455,0,4
-41.444952,-29.445398,28.050121,-28.870291,31.561100,0,3
-39.335476,-31.464743,23.254889,-31.578969,13.973428,0,0
-37.737337,-32.905382,22.115168,-23.872073,-13.758694,0,1
-35.909384,-34.132700,21.775997,-17.464811,-36.968070,0,4
-34.558039,-34.968512,25.238196,-20.725113,-46.932833,0,3
-33.413900,-35.655527,27.082897,-20.608594,-59.082040,0,0
-32.658035,-36.049877,26.543948,-17.697326,-68.685402,0,1
-27.101971,-37.108176,24.777195,2.330090,-100,0,4
-25.428104,-37.011008,32.371216,2.229780,-99.626828,0,5
-20.894324,-36.900208,45.114965,-0.153481,-71.970369,0,4
-19.589150,-36.903207,45.821038,0.492383,-64.262376,0,1
-12.299663,-35.835319,40.615075,14.695030,-39.801891,0,2
-11.154248,-35.510595,40.677051,14.545492,-33.770043,0,5
-9.401574,-35.126700,41.435316,10.650900,-21.332298,0,4
-8.816996,-34.999552,41.020963,11.808742,-17.685799,0,1
-5.451212,-33.989761,38.620422,18.471549,-1.471344,0,2
-3.315453,-33.081630,37.098623,22.687462,15.125712,0,1
-34.899447,-63.198297,-24.495888,18.043665,75.958275,0,4
-36.071452,-62.662985,-29.041913,15.948783,73.805748,0,3
-43.248700,-61.337395,-38.082015,3.510180,-0.591265,0,0
-47.848719,-60.443672,-33.012563,12.276994,-73.934613,0,3
-47.003830,-57.217169,31.922490,8.653035,-100,0,3
-43.119262,-56.594707,44.532318,8.065195,-100,0,4
-37.199055,-55.934032,57.901710,7.442116,-100,0,5
-32.799070,-55.535832,63.513798,8.276007,-95.774001,0,2
-29.286856,-55.056685,61.011101,12.905750,-81.420974,0,1
-24.286077,-53.980291,57.440741,19.496781,-64.816135,0,2
-19.563408,-52.490258,54.079317,25.725464,-36.916361,0,1
-15.132440,-50.650309,51.337389,29.068965,-16.092610,0,4
-11.546204,-49.310483,49.917975,24.062732,-6.387089,0,1
41.283108,-57.033236,69.012454,12.440575,100,0,2
48.730450,-55.554867,61.508061,19.935856,100,0,5
57.951715,-49.901559,-13.218832,14.599097,100,0,5
47.763521,-46.959809,-52.100091,11.821297,100,0,3
27.749278,-45.043737,-74.308409,3.409067,24.695834,0,1
21.681630,-44.585012,-69.866995,8.019499,-3.531357,0,3
18.791654,-44.385085,-67.219044,6.597147,-19.425319,0,0
15.061203,-43.974130,-64.570345,11.311125,-44.666351,0,1
11.532786,-43.393580,-60.482927,13.810945,-63.156721,0,4
7.067631,-42.665755,-46.699222,9.816213,-78.852540,0,5
2.889450,-42.061866,-30.012530,4.495392,-59.160539,0,4
1.082987,-41.946109,-23.527762,2.015191,-44.995134,0,1
-1.466707,-41.307767,-21.710118,11.571240,-32.421412,0,2
-1.758910,-41.197774,-20.725020,10.325428,-29.795454,0,5
-2.569317,-40.947955,-18.352697,6.500656,-19.091700,0,4
-3.071042,-40.823006,-17.574241,6.425845,-13.080244,0,1
67.647059,-54.320988,33.418296,-22.080173,61.955364,0,1
72.963622,-55.966319,29.621472,-5.312485,18.643883,0,2
77.290278,-55.718951,25.115909,6.326870,57.035442,0,5
74.077745,-54.607267,-36.659521,2.880535,100,0,5
71.747044,-54.487018,-43.791244,2.767031,100,0,3
57.823463,-54.221816,-67.332610,-2.234317,53.035135,0,4
54.935405,-54.329860,-67.611133,-2.816580,39.449626,0,1
67.547197,-51.461817,-1.714328,24.033679,49.602015,0,4
63.443405,-48.830288,-23.785505,1.141003,46.194443,0,5
56.156446,-49.434082,-45.625918,-4.987533,100,0,4
54.840840,-49.524431,-46.817925,-3.632185,100,0,1
81.328189,-62.118540,68.420131,-43.774642,56.793402,0,2
87.818938,-64.916177,61.712454,-33.693580,91.965284,0,5
74.248205,-55.641696,51.321817,-19.357785,69.357760,0,2
84.285825,-56.982386,41.962503,-0.335277,100,0,5
86.560495,-57.074845,-25.617487,-0.248002,100,0,5
64.177148,-57.143221,-75.589047,-0.183446,100,0,5
58.523677,-57.152750,-82.555951,-0.174455,100,0,4
48.528213,-57.153383,-90.800784,1.104844,100,0,1
45.968051,-57.103463,-91.167186,2.324565,100,0,3
33.629848,-56.915514,-99,2.334377,78.685647,0,1
30.870871,-56.826250,-97.029900,4.785618,70.957289,0,0
10.686093,-54.359006,-81.610933,20.451663,-39.690671,0,3
-6.138999,-50.465937,-19.967840,13.242128,-100,0,4
-7.209630,-49.252820,0.578948,12.096913,-100,0,5
-7.201514,-49.111255,0.573158,13.232229,-100,0,2
-7.139405,-47.554579,0.528879,21.921430,-79.938410,0,1
-7.117343,-46.783268,0.513170,25.008962,-69.549214,0,2
-7.082111,-45.287279,0.488020,29.936698,-44.513955,0,1
-7.061798,-44.265745,0.473525,32.777995,-33.075444,0,0
-7.023485,-42.789685,1.307918,34.060364,-32.884439,0,3
-6.888924,-41.785727,4.150779,29.894813,-40.497083,0,4
-6.831194,-41.458344,4.109271,30.842311,-42.802286,0,1
-6.475420,-39.291699,5.184149,34.248697,-52.602617,0,4
-5.997437,-37.951062,10.371631,29.534706,-55.492729,0,5
-4.792591,-36.297662,15.769232,24.578035,-38.475813,0,2
-4.571176,-36.023437,15.611540,25.590575,-34.505696,0,1
-3.284346,-34.187200,15.165801,28.961805,-17.801632,0,4
-2.844320,-33.615612,15.624616,25.942345,-13.261462,0,5
-1.743900,-32.439445,15.222350,21.052057,7.707694,0,1
63.804671,-44.260416,34.611945,-43.069387,-93.140613,0,2
73.025102,-50.058064,27.341273,-13.392666,26.368106,0,5
71.675202,-55.098203,-32.653212,-13.872729,100,0,5
55.299695,-58.015125,-69.354983,-11.120802,100,0,3
52.262643,-58.351009,-71.561175,-9.525248,100,0,0
45.453736,-58.667506,-66.699692,-0.350799,90.893943,0,1
39.977739,-58.411228,-62.796436,7.027580,79.315909,0,0
33.180115,-57.364145,-57.945078,16.185823,42.023469,0,1
22.515353,-53.787844,-50.471591,28.069291,5.074257,0,4
17.685406,-52.109777,-47.316283,20.143768,-0.643026,0,1
6.155765,-46.020076,-38.955052,35.973153,-5.177123,0,4
1.996771,-43.515910,-34.988276,26.048676,-5.581026,0,1
51.470588,-30.617284,-7.436231,65.791731,-78.475169,0,1
50.379411,-22.464725,-6.657942,72.055215,-20.684757,0,2
50.197933,-20.932399,-6.224230,70.627477,-11.477867,0,5
50.112812,-20.193255,-5.974521,68.664113,-7.087612,0,4
45.397646,-6.724557,-19.059145,20.067785,30.498957,0,4
38.266704,-5.223818,-30.406900,-4.012724,31.015904,0,3
35.594231,-5.730487,-31.824636,-10.733659,11.644453,0,4
26.045358,-13.028671,-16.195345,-37.275541,-20.422415,0,5
24.042986,-17.482522,-13.825577,-43.045163,21.104655,0,1
23.079536,-19.540289,-14.183178,-37.057680,40.812294,0,4
17.501966,-26.774399,-31.293077,-41.208053,64.284981,0,1
15.988178,-28.176671,-30.060005,-35.230041,64.894089,0,0
12.344718,-30.814192,-27.460333,-21.319831,30.529081,0,1
7.627187,-32.403057,-24.097020,-3.324644,-1.992049,0,2
6.135066,-32.389584,-23.147501,2.374593,5.441540,0,1
3.788322,-31.789485,-21.359234,11.319024,14.051501,0,0
2.894597,-31.379932,-20.956005,12.193152,8.714889,0,3
2.304242,-31.162810,-20.750492,9.452379,2.593210,0,4
1.165217,-30.875506,-19.753164,6.606509,-6.362454,0,1
0.075896,-30.467604,-18.974810,11.288307,-13.150879,0,0
-0.972294,-29.863372,-18.227127,15.794096,-27.312717,0,1
-1.218155,-29.707190,-17.246899,14.500547,-30.647292,0,4
-2.607369,-28.889432,-8.967244,7.731372,-47.635856,0,1
-3.081946,-28.459409,-7.311516,10.205439,-52.025321,0,4
-3.273664,-28.193940,-3.101113,7.329345,-55.232131,0,3
-3.300821,-27.991524,-0.135486,6.820472,-64.375712,0,0
-3.302709,-27.906447,-0.134131,8.000900,-67.673311,0,1
-3.313714,-27.132832,-0.126281,14.885119,-80.742671,0,2
-3.329025,-25.180116,-0.115360,24.463463,-53.985982,0,1
-3.329966,-22.729264,0.706062,29.895558,-31.286804,0,4
-3.139446,-21.329520,3.441489,25.215931,-24.251277,0,1
-2.849435,-19.515296,3.761196,28.583627,-19.512107,0,4
-2.581613,-18.426799,5.026051,25.193841,-17.670061,0,1
35.639639,-24.391003,40.971470,47.715900,-78.671824,0,2
37.373326,-22.826542,41.487114,48.199048,-72.180821,0,5
53.579786,-13.637929,13.722813,17.538250,100,0,5
53.446981,-11.526512,-12.569663,15.545640,100,0,3
43.395119,-8.862468,-42.879056,2.663448,16.972676,0,4
39.297689,-9.037342,-39.444542,-5.980804,-13.574805,0,5
36.161370,-9.684093,-35.333703,-12.857344,-6.579209,0,4
22.082815,-18.873142,-33.445569,-41.697086,16.034130,0,4
17.279299,-23.768510,-33.924664,-46.855473,16.684220,0,1
4.555670,-31.006281,-24.843146,-0.697280,17.018578,0,1
-36.117801,-18.716563,-19.225396,77.003691,100,0,0
-36.947766,-16.231118,-20.803592,77.138303,97.885403,0,3
-37.624541,-14.593403,-24.610112,75.358269,93.524991,0,4
-37.992898,-13.808446,-26.380749,74.404214,90.808856,0,3
-33.119832,-29.511223,-35.958331,-23.297923,10.206904,0,4
-40.612199,-34.238630,-37.727717,-36.357633,22.815796,0,3
-42.218410,-35.430707,-37.651386,-36.379332,16.380346,0,0
-51.369190,-39.734548,-28.924569,-9.472767,-100,0,3
-48.883276,-42.346163,35.227712,-7.007007,-100,0,3
-42.941176,-42.992471,48.833800,-4.512863,-100,0,1
-29.698402,-40.872070,39.146668,20.783114,-99.900195,0,2
-28.578933,-40.409012,40.491986,21.548346,-97.056285,0,5
-21.747916,-38.421944,51.905401,16.622457,-48.879322,0,1
-67.289343,-34.499545,-46.087866,-55.512649,11.125772,0,1
-69.213673,-36.170245,-44.719010,-50.121959,4.339642,0,0
-78.494897,-42.327257,-35.976308,-25.367234,-95.822177,0,3
-78.587239,-49.321868,30.032697,-18.764151,-100,0,3
-74.896670,-50.662932,40.599769,-16.199998,-100,0,0
-67.906975,-51.602595,37.812175,-0.113172,-100,0,3
-64.855556,-51.608466,46.615921,-0.107625,-100,0,4
-56.043629,-51.620402,64.522470,-0.096360,-100,0,5
-49.090035,-51.629071,72.430951,0.692817,-85.946446,0,2
-46.077991,-51.527382,70.279679,4.399316,-71.874418,0,1
-39.365627,-50.865352,66.765268,10.440867,-49.722858,0,5
-32.654348,-50.427463,67.619708,2.190152,-14.834236,0,4
-30.754966,-50.394102,66.533783,2.179887,-5.599386,0,1
-15.323872,-47.839867,55.523358,22.604870,28.675877,0,2
-5.130089,-43.353829,46.033295,34.872223,100,0,5
-0.903260,-40.163611,23.256369,31.856378,100,0,3
0.466004,-36.069805,-3.112415,27.830859,73.963641,0,0
0.121207,-33.345391,-3.416252,32.943931,20.935180,0,3
-0.039622,-32.385333,-3.753461,28.249496,-1.665861,0,4
-0.092046,-32.073880,-3.715926,29.218687,-7.979723,0,1
-15.032680,-11.358025,39.290338,-72.093744,93.094060,0,1
-11.318000,-16.195171,34.429480,-59.917185,100,0,4
-8.102518,-24.802360,0.284716,-52.052802,100,0,5
-8.295581,-26.689913,-5.082883,-48.743583,100,0,2
-8.576472,-28.591935,-4.882597,-41.869814,100,0,0
-9.664558,-33.629313,-5.077170,-17.873706,37.753956,0,3
-10.441944,-35.810975,-5.095682,-24.301580,-33.900297,0,0
-10.792263,-36.874040,-4.845943,-16.948398,-75.980611,0,1
-11.252967,-37.723771,-4.516735,-7.276202,-100,0,0
-11.742489,-37.846147,-4.167794,2.998871,-100,0,1
-11.972423,-37.588401,-4.003566,7.824951,-100,0,0
-12.053628,-37.396138,-1.750688,8.920121,-100,0,3
-11.558880,-36.842314,11.108772,8.398117,-100,0,5
-10.374714,-36.394349,19.037839,9.234481,-99.527478,0,2
-7.105669,-34.020564,16.706104,23.491291,-39.019105,0,1
-4.652571,-30.582144,14.991818,31.692525,-1.308194,0,4
-4.032303,-29.666757,14.421288,27.027866,2.427471,0,3
-3.432451,-28.894671,13.948065,22.483855,-0.711432,0,4
-3.237306,-28.643609,13.808584,23.512851,-1.828461,0,1
-1.381436,-25.568770,12.712148,30.748558,-8.390845,0,4
-1.202016,-25.259200,12.788922,29.204723,-7.830065,0,5
-0.482180,-24.174448,12.553089,23.118921,1.358428,0,4
-0.132077,-23.696480,12.206197,22.691748,5.889013,0,1
1.809612,-19.960633,10.819389,34.370928,20.547887,0,2
1.954123,-19.606034,10.109260,32.831404,22.879246,0,5
2.573154,-17.563045,2.618289,23.576085,54.117120,0,4
2.584183,-17.092804,-0.368668,21.573326,61.722373,0,3
2.231551,-16.084763,-7.956291,16.970316,61.997803,0,4
2.121042,-15.893476,-7.876728,18.045364,61.086505,0,1
1.578822,-14.752132,-7.490690,23.317951,56.726264,0,0
0.767206,-12.370005,-6.911994,31.227385,23.481947,0,1
11.111111,-10.740741,-58.616925,-25.168277,36.642994,0,1
4.357635,-12.445823,-55.353322,-16.445761,32.693611,0,4
-3.237809,-14.603033,-57.469038,-25.080186,30.043355,0,3
-9.725745,-17.079264,-56.046652,-29.994177,-1.921900,0,0
-15.775076,-19.082698,-50.289435,-20.031530,-57.855609,0,3
-21.580867,-25.089583,18.384635,-16.165202,-100,0,3
-15.759548,-27.173397,40.609627,-12.928718,-100,0,1
-12.424858,-27.697382,38.233158,-4.812741,-100,0,2
-3.098900,-26.202458,32.112396,15.390254,-19.947679,0,5
2.285352,-25.174282,9.802960,2.003525,100,0,3
2.552669,-25.077206,3.022300,3.182521,100,0,0
2.996234,-23.865485,2.705981,16.003980,64.870189,0,1
3.392905,-21.236235,2.422768,27.465876,35.141333,0,2
3.511769,-19.979806,1.263786,29.052054,41.556290,0,5
3.513593,-19.681621,0.128294,27.764105,44.057225,0,4
3.499356,-19.400159,-1.013349,26.516134,45.370532,0,3
3.094022,-17.975885,-7.130817,18.967140,35.341147,0,4
2.861162,-17.613612,-8.638023,16.385794,31.664763,0,5
2.739593,-17.425827,-8.551643,17.483196,31.452452,0,2
2.371471,-16.821704,-9.179699,18.339518,34.269131,0,3
2.089419,-16.443013,-9.859059,18.154201,32.418220,0,0
1.814939,-16.021112,-9.662864,20.288043,28.349892,0,1
1.272365,-15.067068,-9.870611,21.977262,22.370558,0,4
1.127718,-14.848801,-10.298463,20.567603,20.328449,0,3
0.506791,-14.119565,-11.135461,14.886984,6.483749,0,4
0.350406,-13.948111,-11.024106,15.996698,3.230612,0,1
11.111111,-10.740741,59.277541,-14.051909,-22.109986,0,1
18.318796,-11.460932,55.597524,-4.026209,-58.566161,0,4
22.463456,-11.784331,60.568083,-7.281213,-67.094675,0,5
32.615955,-13.118071,66.587830,-13.532770,-26.071196,0,2
41.529621,-13.794558,59.000020,-2.414854,48.452372,0,5
50.613142,-15.212285,-13.403423,-3.768762,100,0,5
41.832352,-15.906037,-48.891524,-3.113632,100,0,3
35.474138,-16.148614,-59.712903,-1.661178,96.325883,0,0
27.452849,-15.623063,-55.166694,8.283748,45.963223,0,3
16.521712,-15.792372,-41.373945,-7.551675,-74.096911,0,4
12.555932,-16.634547,-17.114827,-7.572450,-100,0,5
11.763922,-17.356525,0.242613,-6.779872,-76.906806,0,2
11.783805,-17.499286,0.228415,0.961667,-40.382519,0,1
11.799514,-17.249970,0.217220,7.077952,-17.112424,0,2
11.807803,-16.941145,0.105195,7.447972,2.665988,0,5
11.319228,-16.797861,-8.911859,-2.305160,70.654304,0,4
11.169077,-16.827575,-10.617711,-2.780958,76.115592,0,3
8.725233,-17.240877,-24.249355,-4.225610,74.004633,0,0
7.059026,-17.261265,-23.060895,2.139274,49.676859,0,1
4.559536,-16.612565,-21.279319,11.687559,23.301529,0,0
3.670192,-16.162770,-20.647302,15.086484,11.536531,0,1
2.531789,-15.428997,-19.826992,16.896196,-0.253174,0,4
1.196062,-14.724338,-18.307449,12.452069,-9.448422,0,1
11.111111,-10.740741,-56.572685,-28.503691,45.020241,0,1
6.442499,-12.252624,-54.828934,-21.460063,63.813633,0,4
-1.252082,-14.502479,-64.963674,-24.564195,75.914686,0,3
-13.207292,-18.011035,-71.919875,-28.863117,24.493151,0,0
-21.903988,-20.088437,-64.582231,-17.739837,-44.394612,0,3
-33.334318,-25.782288,6.943517,-15.407617,-100,0,3
-21.920864,-29.397545,51.561072,-10.706414,-100,0,1
-17.695427,-29.783387,48.543726,-2.734322,-100,0,2
-5.861038,-27.906936,40.627110,17.112623,-19.919011,0,5
1.988101,-26.417615,5.439121,3.390389,100,0,4
2.033432,-26.381958,3.224123,3.356485,100,0,3
2.014748,-26.262678,-1.159378,4.517904,100,0,0
1.950763,-25.941452,-1.113694,9.285745,99.134802,0,2
1.888904,-25.417199,-1.069810,13.898199,100,0,1
1.874037,-25.258064,-1.059112,15.004609,100,0,0
1.692074,-22.133024,-0.929393,28.567658,50.395288,0,1
1.606328,-20.117142,-1.563047,31.816319,26.543771,0,4
1.196000,-17.941579,-4.524179,22.465086,11.092241,0,1
0.976524,-17.007983,-4.389806,26.157880,9.534163,0,2
0.880481,-16.598345,-4.608715,25.021193,11.665461,0,5
0.735419,-16.110168,-5.311470,22.087177,16.340604,0,4
0.479260,-15.465865,-6.144250,20.312228,21.742742,0,1
0.057029,-14.212193,-5.843121,25.475020,26.784048,0,0
-0.035623,-13.951874,-6.465153,24.041528,25.868000,0,3
-1.060259,-12.291834,-8.107542,13.870814,-11.418336,0,0
-1.172347,-12.133872,-8.026467,14.971090,-16.771083,0,1
-1.495469,-11.608502,-7.011268,15.866802,-30.005819,0,4
-1.790588,-10.749212,-0.528098,10.088705,-48.596612,0,1
-1.812535,-10.352601,-0.512413,13.513701,-52.277522,0,2
-1.847885,-9.447610,-0.487300,19.034737,-42.652511,0,1
-1.903222,-6.832949,0.253106,26.780512,-26.527438,0,5
-1.844842,-6.067896,1.854937,22.440452,-17.811051,0,4
-1.777173,-5.632739,2.525620,19.535278,-11.864036,0,5
-1.643397,-5.027643,2.654534,14.616194,2.385812,0,4
-1.589081,-4.793394,2.547301,14.961626,7.403766,0,1
-1.522821,-4.464511,2.158137,14.676280,12.916138,0,4
-1.469378,-4.079921,0.768679,10.620525,18.360979,0,3
-1.521849,-3.664604,-1.151018,5.316127,6.868999,0,1
-72.385621,-78.271605,24.509784,-64.689400,-93.750997,0,1
-63.186948,-90.568444,17.948598,-13.738735,-65.971743,0,1
-56.450683,-88.417654,13.143818,23.572069,-64.911731,0,1
